"DESKTOP-SRDUUC3","\Microsoft\Windows\Windows Defender\Windows Defender Verification","N/A","Ready","Interactive/Background","01/09/2025 17:03:37","0","N/A","C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25070.5-0\MpCmdRun.exe -IdleTask -TaskName WdVerification","N/A","Periodic verification task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Windows Error Reporting\QueueReporting","02/09/2025 15:40:41","Ready","Interactive/Background","02/09/2025 12:57:09","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Windows Error Reporting\QueueReporting","02/09/2025 15:37:51","Ready","Interactive/Background","02/09/2025 12:57:09","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Windows Error Reporting\QueueReporting","02/09/2025 15:12:48","Ready","Interactive/Background","02/09/2025 12:57:09","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Windows Error Reporting\QueueReporting","02/09/2025 15:27:02","Ready","Interactive/Background","02/09/2025 12:57:09","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Windows Error Reporting\QueueReporting","02/09/2025 15:56:19","Ready","Interactive/Background","02/09/2025 12:57:09","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","One Time Only, Hourly ","07:00:00","01/01/2015","N/A","N/A","N/A","4 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%windir%\system32\rundll32.exe bfe.dll,BfeOnServiceStartTypeChange","N/A","This task adjusts the start type for firewall-triggered services when the start type of the Base Filtering Engine (BFE) is disabled.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WindowsColorSystem\Calibration Loader","N/A","Ready","Interactive/Background","02/09/2025 12:53:07","0","Microsoft Corporation","COM handler","N/A","This task applies color calibration settings.","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WindowsColorSystem\Calibration Loader","N/A","Ready","Interactive/Background","02/09/2025 12:53:07","0","Microsoft Corporation","COM handler","N/A","This task applies color calibration settings.","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WindowsUpdate\Scheduled Start","02/09/2025 20:40:09","Ready","Interactive/Background","01/09/2025 20:40:00","1056","Microsoft Corporation.","C:\Windows\system32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","20:39:38","02/09/2025","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WindowsUpdate\Scheduled Start","02/09/2025 20:39:48","Ready","Interactive/Background","01/09/2025 20:40:00","1056","Microsoft Corporation.","C:\Windows\system32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WindowsUpdate\Scheduled Start","02/09/2025 20:40:02","Ready","Interactive/Background","01/09/2025 20:40:00","1056","Microsoft Corporation.","C:\Windows\system32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WindowsUpdate\Scheduled Start","02/09/2025 20:39:47","Ready","Interactive/Background","01/09/2025 20:40:00","1056","Microsoft Corporation.","C:\Windows\system32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Wininet\CacheTask","N/A","Running","Interactive/Background","02/09/2025 12:53:07","267009","Microsoft","COM handler","N/A","Wininet Cache Task","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WlanSvc\CDSSync","N/A","Ready","Interactive/Background","02/09/2025 12:54:10","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Work Folders\Work Folders Logon Synchronization","N/A","Ready","Interactive/Background","02/09/2025 12:58:07","0","Microsoft Corporation","COM handler","N/A","This task initiates synchronization of Work Folders partnerships when a user logs onto the system.","Enabled","Disabled","","INTERACTIVE","Disabled","24:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Work Folders\Work Folders Maintenance Work","N/A","Ready","Interactive/Background","02/09/2025 02:11:43","0","Microsoft Corporation","COM handler","N/A","This task initiates maintenance work required for on-going good performance of data synchronization of Work Folders partnerships.","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","INTERACTIVE","Disabled","24:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Workplace Join\Automatic-Device-Join","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%SystemRoot%\System32\dsregcmd.exe $(Arg0) $(Arg1) $(Arg2)","N/A","Register this computer if the computer is already joined to an Active Directory domain.","Disabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Workplace Join\Automatic-Device-Join","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%SystemRoot%\System32\dsregcmd.exe $(Arg0) $(Arg1) $(Arg2)","N/A","Register this computer if the computer is already joined to an Active Directory domain.","Disabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Workplace Join\Device-Sync","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","COM handler","N/A","Sync device attributes to Azure Active Directory.","Disabled","Disabled","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Workplace Join\Recovery-Check","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%SystemRoot%\System32\dsregcmd.exe /checkrecovery","N/A","Performs recovery check.","Disabled","Disabled","","INTERACTIVE","Disabled","02:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\Workplace Join\Recovery-Check","N/A","Disabled","Interactive/Background","30/11/1999 00:00:00","267011","N/A","%SystemRoot%\System32\dsregcmd.exe /checkrecovery","N/A","Performs recovery check.","Disabled","Disabled","","INTERACTIVE","Disabled","02:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WwanSvc\NotificationTask","N/A","Ready","Interactive/Background","30/11/1999 00:00:00","267011","Microsoft Corporation","%SystemRoot%\System32\WiFiTask.exe wwan","N/A","Background task for performing per user and web interactions","Enabled","Disabled","","INTERACTIVE","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WwanSvc\OobeDiscovery","N/A","Ready","Interactive/Background","01/09/2025 18:09:09","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WwanSvc\OobeDiscovery","N/A","Ready","Interactive/Background","01/09/2025 18:09:09","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DESKTOP-SRDUUC3","\Microsoft\Windows\WwanSvc\OobeDiscovery","N/A","Ready","Interactive/Background","01/09/2025 18:09:09","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
